inductin' inducting
environments in-viy-ruh-muhnts
ions iy-uhns
rattin' ratting
jhole jhole
sevigny sevigny
alliance uh-liy-uhns
bustbust bustbust
blacksmiths blak-smiths
badu badu
mcnabbin mcnabbin
tittes tittes
afraid uh-frayd
mulligan muh-li-guhn
physique fuh-zeek
captive kap-tiv
rachel rachel
fam fam
benevolent buh-nev-luhnt
wah wah
smif smif
imperfections im-puhr-fek-shuhns
plaza plah-zuh
grobe grobe
geaux geaux
redone ree-duhn
stridex stridex
scrr scrr
frescobar frescobar
adebisi adebisi
x4 x4
blake's blakes
lier liyr
manservant man-suhr-vuhnt
breathhold breathhold
arron arron
shoobedoobe shoobedoobe
asada asada
fris fris
wavy way-vee
daquiris daquiris
ovaltine ovaltine
ralisant ralisant
women' wi-muhn
krondon krondon
confidential kahn-fuh-den-shuhl
6'7 67
luda' luda
escada escada
pictured picturd
trainin' tray-ning
interpolations in-tuhr-puh-lay-shuhns
commodities commodities
paranoias per-uh-noy-uhs
ottoman ah-tuh-muhn
wastes waysts
showboat shoh-boht
forget fuhr-get
sexcrime sexcrime
agin' aging
capone's capones
femininity fe-muh-ni-nuh-tee
isabella isabella
tasteless tayst-luhs
taj taj
phoned phond
overstaffed oh-vuhr-stafd
goomba goomba
ten'n tenn
hollywooood hollywooood
nauseousness nauseousness
cashieress cashieress
depressed di-prest
anata anata
hardheaded hahrd-he-duhd
tiefer tiefer
attire uh-tiyr
suttalam suttalam
doubled doubld
'lizabeth lizabeth
awie awie
iiigh iiigh
wraith rayth
harley's harleys
nado nado
cockerspaniels cockerspaniels
fedsll fedsll
annointed annointd
fabiana fabiana
protg protg
climatic kliy-ma-tik
withholdin' withholding
breds breds
lateness lateness
tobz tobz
bovines boh-viyns
cracked krakt
cockblock kahk-blahk
zonewe zonewe
decorating decorating
cubana cubana
chirps chuhrps
baseballs bays-bahls
revolves ri-vahlvs
hain hain
'e'd eed
oracin oracin
nothing' nuh-thing
coinz coinz
ceezie's ceezies
teaching tee-ching
rayin' raying
unchosen unchosen
munsch munsch
exacting ig-zak-ting
hyperthermia hiy-puhr-thuhr-mee-uh
truffaut truffaut
canibal canibal
camouflage ka-muh-flahzh
nuthin nuthin
reroll ree-rohl
thosand thosand
sap sap
nogging nah-guhn
garo garo
shebib shebib
sundance sundance
sniatch sniatch
jumpout jumpout
gigawatts ji-guh-wahts
pitcher pi-chuhr
chanelhm chanelhm
ebin's ebins
outgrewed aouht-grood
past past
sporadically spuh-ra-di-klee
anth anth
author's ah-thuhrs
uterus yoo-tuh-ruhs
komodos komodos
announces uh-naouhnss
pact pakt
lawbreaking lah-bray-king
khalid khalid
offshore's ahf-shors
mixed mikst
womaniser womaniser
vis vis
niche nich
windsurfer windsurfer
farrow fer-oh
acting' ak-ting
bendel bendel
doubtful daouht-fuhl
nan nan
interscopin' interscoping
gazely gazely
bayonets bay-uh-nuhts
'62s 62s
mnage mnage
gazed gazd
comieron comieron
uuuuuhhhh uuuuuhhhh
illustrated illustratd
dismantel dismantel
kappas ka-puhs
constrictors kuhn-strik-tuhrs
endlessly endlessly
hlc hlc
adjustments uh-juhs-muhnts
nemos nemos
toddlin' tahd-ling
unapproachable uhn-uh-proh-chuh-buhl
greensboro greensboro
bossip bossip
erahs erahs
wookin' wooking
shop's shahps
crangin' cranging
postman's pohs-muhns
'preme preme
chyah chyah
pinwheel pin-weel
fierce firs
embracing embracing
hypnotic hip-nah-tik
saddity saddity
wasdetermined wasdetermind
desmond desmond
calzone kal-zohn
judgin' judging
begones bi-gahns
abigail's a-buh-gayls
skateboards skayt-bords
haling haling
skream skream
integers in-ti-juhrs
joyner joyner
trust truhst
carcass kahr-kuhs
correctin' correcting
codeining codeining
jugg jugg
precociousness precociousness
sattalites sattalites
backend bak-end
january's januarys
cheflon cheflon
larce larce
hall's hahls
shield sheeld
arowack arowack
smoshy smoshy
tillamook tillamook
phenes phenes
laws lahs
underweaaaaar underweaaaaar
capitalized capitalizd
anvil an-vuhl
gambinos gambinos
voo voo
facework facework
mutts muhts
hb hb
stipebill stipebill
generational je-nuh-ray-shnuhl
pretendings pretendings
nuke nook
bridge brij
causa causa
pemmican pe-mi-kuhn
latched lachd
pernod pernod
blends blends
yewah yewah
maxo maxo
blackin' bla-king
appleton appleton
inspectah inspectah
shackled shackld
stamped stampd
forgivin forgivin
politesse pah-li-tes
jotted jottd
a'lonely alonely
boo boo
equipment'll i-kwip-muhntll
posso posso
educator e-juh-kay-tuhr
yeats yeats
stroking stroking
hiiipower hiiipower
hawg hawg
millimis millimis
disagreements dis-uh-gree-muhnts
longo longo
abyssinian abyssinian
jid jid
sexually sek-shwuh-lee
gire gire
dieth dieth
jetlee jetlee
grime's griyms
relevance re-luh-vuhns
quitterrrrr quitterrrrr
nebby nebby
conjugal kahn-ji-guhl
beginningin beginningin
engineer en-juh-nir
sakki sakki
starkweather starkweather
silverstein silverstein
gangsta' gang-stuh
straights strayts
champers sham-puhrz
mija mija
anakin anakin
michel's michels
roughs ruhfs
pitts pitts
slam slam
narstie narstie
dismantlin' dis-mant-ling
topness topness
tremors tre-muhrs
crippling kri-pling
colegio colegio
cigarrette cigarrette
bowlin' boh-ling
ahidely ahidely
sporting spor-ting
molatov molatov
belshazzer belshazzer
handstand han-stand
uhmyeah uhmyeah
blick blick
solver solver
daaaaamn daaaaamn
landed lan-duhd
complexes complexes
snortin' snorting
clasping clasping
mcvay mcvay
dreamlab dreamlab
interscinds interscinds
manjokhaessji manjokhaessji
lacking' lacking
tsars tsars
mod mahd
polarize poh-luh-riyz
proximity prahk-si-muh-tee
hollin' holling
latecuz latecuz
arigat arigat
matter' ma-tuhr
band's bands
maintanin maintanin
kuniva kuniva
browne browne
tecate tecate
danity danity
dapples da-puhls
dakota dakota
blackballed blak-bahld
nb nb
establishment i-sta-blish-muhnt
kuri kuri
110th 110th
yo yoh
matata matata
''sweet sweet
errf errf
glash glash
journeys juhr-nees
mustn't muhs-nt
meerkat mir-kat
soviet soh-vee-et
shortage shor-tij
sarva sarva
studd studd
kck kck
invasive in-vay-siv
thumbnail thuhm-nayl
pesticide pe-stuh-siyd
magnify mag-nuh-fiy
magicalwhat magicalwhat
kneel neel
lagging la-ging
wishe wishe
heell heell
oyou oyou
motivate moh-tuh-vayt
vaya vaya
ophonic ophonic
rubberband rubberband
knawmean knawmean
ophelia ophelia
merrow merrow
giblets ji-bluhts
winner' wi-nuhr
gbodo gbodo
awareness uh-wer-nuhs
potheads paht-heds
vanillas vuh-ni-luhs
future fyoo-chuhr
tanya tanya
ladadadadadadadada ladadadadadadadada
consemos consemos
logic's lah-jiks
consuming kuhn-soo-ming
enclosure in-kloh-zhuhr
contractual kuhn-trak-chuh-wuhl
garcia garcia
clickin clickin
northside northside
patternin' pa-tuhr-ning
3g 3g
leaving's leavings
aquella aquella
vow's vaouhs
szeen szeen
thc4 thc4
natalya natalya
lighta lighta
pusherman pusherman
fo'realla forealla
choo's choos
electrolytes i-lek-truh-liyts
graveland graveland
mk mk
grades grayds
clim clim
wile wiyl
cozz cozz
wroing wroing
concord kahn-kord
esthero esthero
spiking spiking
reck rek
weirded wirdd
shiggity shiggity
foldout fohld-aouht
descend di-send
showd showd
gonzo gahn-zoh
ricochetin ricochetin
hellfire's hel-fiyrs
latchin' latching
transporting transporting
shoeprint shoeprint
camille camille
sweetie swee-tee
k'in' king
raffaello raffaello
cloudburst klaouhd-buhrst
steets steets
relivin relivin
xl xl
presentacion presentacion
name's nayms
foenem foenem
starvations stahr-vay-shuhns
traeh traeh
lenox lenox
crucifyin' crucifying
rack rak
cxe cxe
determines di-tuhr-muhns
litting litting
biddy bi-dee
thongs thahngs
wean ween
accompany uh-kuhmp-nee
tootsie touht-see
posure posure
felch felch
bro's brohs
language's lang-gwijs
middlemen middlemen
grankids' grankids
a'one aone
oooohh oooohh
micks miks
wines wiyns
magicians muh-ji-shuhns
addict a-dikt
fairytale fairytale
cappuccino ka-puh-chee-noh
deadsea deadsea
toledo toledo
gravalicious gravalicious
valentinos valentinos
ices iyss
25th 25th
alotahey alotahey
rene's renes
ginkgo ging-koh
terrestrial tuh-re-stee-uhl
diet's diy-uhts
defilers di-fiy-luhrs
anchorage ang-krij
masego masego
june'll junell
foxtrot fahks-traht
organs or-guhns
gopeace gopeace
dede dede
hippin hippin
gurney guhr-nee
yaka yaka
ine ine
courses korss
ekali ekali
tomare tomare
seec seec
gordon gordon
da'n'da danda
noggin' nah-guhn
pushi pushi
vickies vickies
fischer fischer
moans mohns
kerosine kerosine
dra' dra
whiz wiz
duckin duckin
advocate ad-vuh-kuht
truckload truhk-lohd
spinz spinz
blatter bla-tuhr
mccoom mccoom
leos leos
agreements uh-gree-muhnts
thinnest thinnest
feeli'g feelig
uninvolved uhn-in-vahlvd
ranger rayn-juhr
fab' fab
fleeces fleess
jetlife jetlife
hee hee
1 1
claudeen claudeen
dalglish dalglish
rockinby rockinby
74th 74th
mvula mvula
jabbin' jabbing
questing questing
bbm bbm
misshap misshap
miscommunications mis-kuh-myoo-nuh-kay-shuhns
bibbity bibbity
column kah-luhm
almonds ah-muhnds
dentures den-chuhrs
nominations nah-muh-nay-shuhns
bwe're bwere
gloss glahs
'nac nac
tuesdays tuesdays
moonrock moonrock
vane vayn
simpatica simpatica
revolve ri-vahlv
i'ont iont
evaporates i-va-prayts
calilou calilou
lafayette lafayette
lou's lous
didit didit
racists ray-sists
exultation ek-suhl-tay-shuhn
worst wuhrst
mampi mampi
skippy skippy
sordid sor-duhd
wrestler re-sluhr
doughboys doh-boys
pickpocket pik-pah-kuht
bewilderness bewilderness
quartro quartro
ptsd'ing ptsding
dolph dolph
elbows el-bohs
charcoaled chahr-kohld
belaire belaire
potato puh-tay-toh
boodo boodo
edmonton edmonton
eternal i-tuhr-nl
jada' jada
spotifyin' spotifying
toenails toh-nayls
gq gq
closehe closehe
donny donny
passive pa-siv
pop pahp
tritt tritt
auernheimer auernheimer
gravitate gra-vuh-tayt
tbs tbs
aaaaaaayyyyyyyyy aaaaaaayyyyyyyyy
swizzy swizzy
kissin' kissing
ohwohohyeahwohohyeah ohwohohyeahwohohyeah
abound uh-baouhnd
creature kree-chuhr
stunt'n stuhntn
hearthard hearthard
teethmarks teethmarks
pervin' perving
rive riyv
melodized melodizd
burningoh burningoh
yain't yai-nt
drin' dring
cluster kluh-stuhr
aimin aimin
avid a-vuhd
clusterfucks clusterfucks
sativa sativa
precaution pri-kah-shuhn
rebennackalvin rebennackalvin
lion's liy-uhns
spaghetti spuh-ge-tee
nante nante
boards bords
cuello cuello
luckies luckies
bailing bailing
nikke's nikkes
scenery see-nuh-ree
fifthy fifthy
mohamed mohamd
joyish joyish
lad lad
wiggers wiggers
snorin' snoring
gwans gwans
wifie wifie
ahehe ahehe
rolex rolex
explodin explodin
classics kla-siks
stuttering stuh-tuhr-ing
platos platos
paola paola
llmind llmind
'prices priyss
raiser raiser
pallbear pallbear
babayy babayy
mole mohl
millinneum millinneum
shadyaftermathinterscope shadyaftermathinterscope
packet pa-kuht
hoppers hah-puhrs
vertebrates vuhr-tuh-bruhts
department di-pahrt-muhnt
ourselves ahr-selvz
heisman heisman
ayeeee ayeeee
mystiques mi-steeks
bootleg boot-leg
nowman nowman
saxifrage sak-suh-frij
goulash goo-lahsh
waitressing waitressing
whooee whooee
ginuwine ginuwine
interpretou interpretou
carpooling carpooling
4hunna 4hunna
volleyball vah-lee-bahl
portal por-tl
rejuvinatin rejuvinatin
nosily noh-zuh-lee
candle kan-dl
enlightener enlightener
mal mal
rov rov
sterlings stuhr-lings
roofs roofs
muderin muderin
derek derek
aesthetically aesthetically
www1800newfunkcom www1800newfunkcom
debord debord
insecurity in-si-kyouhr-uh-tee
erections i-rek-shuhns
charlatan shahr-luh-tuhn
rhymney rhymney
resides ri-ziyds
ohooho ohooho
appears uh-pirs
nega nega
appall uh-pahl
throwing' throwing
beat'em beetem
largely lahrj-lee
bautizar bautizar
whatcha whatcha
fabulosos fabulosos
klian klian
medicals me-di-kuhls
detonating detonating
pressing pre-sing
paypals paypals
acknowledged ik-nah-lijd
megabyte me-guh-biyt
familar familar
galoshes galoshes
mea mea
trap trap
blooded bluh-duhd
freshest freshest
stop stahp
'cain cain
seattle seattle
kck's kcks
swack swack
vigorish vi-guh-rish
midknight midknight
nuffin nuffin
specie spee-shee
toodles toodles
queen kween
mon' mahn
crapulence crapulence
carribean carribean
ocasio ocasio
waitingwaiting waitingwaiting
ricola ricola
marleys marleys
darkens dahr-kuhns
goldurn goldurn
man man
impensable impensable
murcielagos murcielagos
studes studes
strutters strutters
closedi'm closedim
pashas pah-shuhs
hardies hardies
l'oral loral
kawasakis kawasakis
mimosa muh-moh-suh
jazzes jazzes
huaraches wuh-rah-chees
exhausting exhausting
novaculites noh-va-kyuh-liyts
christa christa
nullify nuh-luh-fiy
's'why swhy
obsurder obsurder
slithered sli-thuhrd
thing'll thingll
har'ron harron
brainwave brainwave
6th 6th
elevates e-luh-vayts
reach reech
encourage in-kuhr-ij
platoons pluh-toons
telepathy tuh-le-puh-thee
maybe may-bee
societ societ
sedation si-day-shuhn
m16 m16
bwoydem bwoydem
wraither wraither
mixrace mixrace
pimpled pim-puhld
homeboy'll hohm-boyll
lifelong liyf-lahng
calabassas calabassas
beserk beserk
rents rents
redial ree-diyl
imperfect im-puhr-fikt
inc inc
daisy day-zee
cosa cosa
calves kavz
rascals ra-skuhls
campbelton campbelton
stephanie stephanie
grandkids gran-kids
barbecued bahr-bi-kyood
ignorants ig-nruhnts
mp3 mp3
shameful shaym-fuhl
bustable bustable
blang blang
unda unda
treez treez
giving' giving
bigga bigga
cuttin cuttin
cpt cpt
tiresias tiresias
clove klohv
thuggin' thugging
azaleans azaleans
one'll wuhnll
cleanly kleen-lee
tesco tesco
fine's fiyns
footage fouh-tij
deftly deftly
fermented fuhr-men-tuhd
'loc lahk
waking' way-king
talhi talhi
superfly superfly
'fina fina
ricocheted ri-kuh-shayd
unravel uhn-ra-vuhl
undergrowth uhn-duhr-grohth
decease di-sees
baleinciagas baleinciagas
slaver sla-vuhr
yeahwhoa yeahwhoa
trueself trueself
boobee boobee
abandoning abandoning
rattling rat-ling
skyrocket skiy-rah-kuht
billabong bi-luh-bahng
frostiest frostiest
khaled khald
caucus kah-kuhs
antone's antones
uuuuuuuoh uuuuuuuoh
bullpen bouhl-pen
xbox xbox
stripin' striy-ping
goonin goonin
brethrens breth-ruhns
disinfectant dis-in-fek-tuhnt
millionare millionare
gaaames gaaames
spinal spiy-nl
scratchers scratchers
'45 45
falsehoods fahls-houhds
certy certy
robe rohb
lyric'll lir-ikll
tithe tiyth
c2 c2
porsched porschd
paquetero paquetero
pompously pompously
triuqs triuqs
isenberg isenberg
cleatus cleatus
fugly fuh-glee
ashland ashland
obstruction uhb-struhk-shuhn
missusyou missusyou
squadians squadians
coursin' kor-sing
thunk thuhngk
nikhil nikhil
shoreham shoreham
cougas cougas
a'what awhat
collisions kuh-li-zhuhns
fibbers fibbers
insominity insominity
database day-tuh-bays
chandra chandra
bloom' bloom
andre's andres
giv'n givn
perpetrators puhr-puh-tray-tuhrs
philosophize fuh-lah-suh-fiyz
got'cho gotcho
saddam's saddams
fear fir
'em' em
nailed nayld
darren darren
dehaven dehaven
racehorse rays-hors
rabbitry ra-buh-tree
appeasin' appeasing
sevivonim sevivonim
polemic puh-le-mik
wraparound rap-uh-raouhnd
buckshee buhk-shee
ridely ridely
calico ka-li-koh
blacksmith's blak-smiths
washy wah-shee
incline in-kliyn
moshi moshi
esqueci esqueci
west' west
breads breds
wallpapers wahl-pay-puhrs
ghettos ge-tohs
antioch antioch
functional fuhng-shnuhl
christening's kris-nings
totalitarian toh-ta-luh-ter-ee-uhn
himsto himsto
detective di-tek-tiv
latcha latcha
group groop
blackbook blackbook
earlier earlier
jude jude
bka bka
blazered blay-zuhrd
deepening dee-puh-ning
screechin' skree-ching
accustom uh-kuh-stuhm
figga figga
overexert oh-vuhr-ig-zuhrt
hypest hypest
arabians arabians
zedd zedd
mranticipation mranticipation
'gar gahr
poundraah poundraah
joah joah
reporter ri-por-tuhr
disposal di-spoh-zuhl
chosen' choh-zn
registering re-juh-string
clubshops clubshops
whatup' whatup
starbound starbound
achtzehn achtzehn
fancier fan-see-uhr
maybacher maybacher
myeshia myeshia
yearned yuhrnd
howre howre
0 0
nightlights nightlights
young's yuhngs
angelo angelo
hobo hoh-boh
joe's johs
produsa produsa
demotion di-moh-shuhn
250's 250s
buckwildin' buckwilding
gronalla gronalla
unleashed uhn-leeshd
definite de-fuh-nit
control' kuhn-trohl
unopened uhn-oh-puhnd
silkekjole silkekjole
masses' masses
weiner weiner
mollusks mah-luhsks
lonelyi'm lonelyim
richhh richhh
phonin phonin
equation i-kway-zhuhn
peron peron
bpi bpi
'tation tation
slickness slickness
coworkers koh-wuhr-kuhrs
mampy mampy
pedagogue pe-duh-gahg
hella' hella
yusef yusef
vrooms vrooms
anheuser anheuser
maejor maejor
spacial spacial
cyar cyar
figuratively fi-guh-ruh-tiv-lee
assaulting assaulting
hulks huhlks
gatta gatta
revenues re-vuh-noos
dickie dickie
groans grohns
silliness si-lee-nuhs
bst bst
atinlay atinlay
errytime errytime
acclaimed uh-klaymd
heaving heaving
scale's skayls
tadpole's tad-pohls
spritelee spritelee
youngen youngen
bloah bloah
hydrocodone hiy-droh-koh-dohn
bassy bassy
'open oh-puhn
taro tahr-oh
lars lars
clich clich
stacy stacy
kuatinum kuatinum
bookstore bouhk-stor
hmmmmmmmmmm hmmmmmmmmmm
thundee thundee
gadwossdeon gadwossdeon
desperately de-spruht-lee
'livin livin
femto femto
'trn trn
godfather gahd-fah-thuhr
gourdan gourdan
shri shree
muttered muh-tuhrd
res rays
yella' yella
festive fe-stiv
nto nto
to' tuh
boys' boys
ete ete
trillmaluminati trillmaluminati
shipleybilly shipleybilly
sumanheun sumanheun
troys troys
vienna vienna
announcers uh-naouhn-suhrs
don'tcha dontcha
awing awing
burnaboy burnaboy
muhammad's muhammads
finny fi-nee
revival ri-viy-vuhl
paralyse paralyse
bubbler buh-bluhr
k3y k3y
espoir espoir
naggingest naggingest
oan oan
estocada estocada
chauf chauf
eighteights eighteights
mothafckin mothafckin
maskera maskera
hegel hegel
hoskerish's hoskerishs
lihue lihue
papaya puh-piy-uh
dugg dugg
tetherball te-thuhr-bahl
cricket's kri-kuhts
flexin'' flexin'
sickness sik-nuhs
jalapena jalapena
panes payns
ruse roos
sere sir
human hyoo-muhn
scampers skam-puhrs
forbes' forbes
dawsin dawsin
bratchet bratchet
vuit vuit
toxin' toxing
walden walden
filipinos filipinos
wark wark
nair nair
bayless bayless
oracle or-uh-kuhl
hennything hennything
microcosm miy-kruh-kah-zuhm
pei pei
ocen ocen
kalashinkov kalashinkov
formulas for-myuh-luhs
counterfeited kaouhn-tuhr-fitd
bibs bibs
adnis adnis
baseball'd bays-bahld
fanque's fanques
orb orb
pshyou pshyou
di' di
pochettino pochettino
blood'll bluhdll
repoed ree-pohd
grapholects gra-fuh-lekts
poorboys poorboys
hosed hohsd
devised devisd
'sation sation
panaka panaka
inventors in-ven-tuhrs
chambered chaym-buhrd
dungeon duhn-juhn
eggo eggo
tyawn tyawn
goddbye goddbye
thuns thuns
harve harve
sicky sicky
capillaries capillaries
southerners southerners
tv'll tvll
king' king
bess beess
ereht ereht
ime ime
marginll marginll
cainon cainon
clairvoyant kler-voy-uhnt
ayre ayre
charters chahr-tuhrs
surely shouhr-lee
pelicans pe-li-kuhns
pingolete pingolete
wexford wexford
cottonfield cottonfield
baden baden
sleepwalker sleep-wah-kuhr
heineken heineken
motherfuckerso motherfuckerso
automation ah-tuh-may-shuhn
sounnet sounnet
materialistic muh-tir-ee-uh-li-stik
pump puhmp
nissans nissans
limousines li-muh-zeens
drankwhat drankwhat
second se-kuhnd
skrong skrong
darko darko
mosh mahsh
180s 180s
weave weev
fateh fateh
horrors hor-uhrs
yeahthat's yeahthats
pomona pomona
extrasensory ek-struh-sens-ree
paleontology pay-lee-ahn-tah-luh-jee
stiffly stiffly
forging for-jing
yout yout
vaccinate vak-suh-nayt
heyyeahyeah heyyeahyeah
reincarnation ree-in-
brung's bruhngs
upone upone
rando' ran-doh
ferarr' ferarr
punan punan
highspeed highsped
excrete ik-skreet
yeak yeak
eeeeooowwww eeeeooowwww
drapper drapper
flask flask
buttfucked buttfuckd
narcissists nahr-suh-sists
doww doww
ands uhns
gyaloh gyaloh
joyjoyjoyjoyjoy joyjoyjoyjoyjoy
categor' categor
fuuuuuuuuuuck fuuuuuuuuuuck
snicker sni-kuhr
ciribiribin ciribiribin
3rd 3rd
dodododododododododo dodododododododododo
god's gahds
okra oh-kruh
urinate yuhr-uh-nayt
notoriety noh-tuh-riy-uh-tee
80's 80s
rrrah rrrah
recogni recogni
anvils an-vuhls
gristle gri-suhl
south's saouhths
swellegant swellegant
destructions di-struhk-shuhns
clouded klaouhdd
housewarming haouhs-wor-ming
carnivore kahr-nuh-vor
easiest easiest
ignitions ig-ni-shuhns
bilderberg bilderberg
hannh hannh
gise gise
gaye's gayes
ohwell ohwell
welling welling
dictaphone dictaphone
trifle triy-fuhl
heathen hee-thuhn
barranquilla barranquilla
ecco ecco
buffered buh-fuhrd
necesitas necesitas
magmatize magmatize
ooooah ooooah
choppin choppin
skyscrapin skyscrapin
existance existance
spills spils
joyride joy-riyd
husn husn
subdivision suhb-duh-vi-zhuhn
shee' shee
underclass uhn-duhr-klas
crawdaddy crawdaddy
analyze a-nuh-liyz
enthralled in-thrahld
danglin danglin
biscayane biscayane
posts pohsts
skinker sking-kuhr
contarles contarles
backhandin' backhanding
piff piff
shive shive
hereinafter hir-uh-naf-tuhr
dude dood
dna dna
sobs sahbs
gorbetroph gorbetroph
ragtime rag-tiym
sighed siyd
danzig danzig
hurriedly huhr-uhd-lee
diplomatically di-pluh-ma-ti-klee
stands stands
whistlin whistlin
ensenadas ensenadas
yeen' yeen
reattachment ree-uh-tach-muhnt
giraffes juh-rafs
hogtied hogtid
mmmahhh mmmahhh
conyo conyo
depresso depresso
atelier a-tl-yay
jansport jansport
tittie ti-tee
pits pits
cureoh cureoh
towin towin
allurin' uh-louhr-ing
mawfucka mawfucka
chariot's cher-ee-uhts
slim's slims
sexxed sexxd
bailed bayld
teray teray
womanpparadise womanpparadise
audemere audemere
pet pet
once's wuhnss
otis otis
blokey blokey
autobus ah-toh-buhs
able ay-buhl
mosque mahsk
gainst gainst
germinator germinator
friend'' frend'
belied belid
leatherpants leatherpants
youssou youssou
tambourine tam-buh-reen
wit'cha witcha
brandun brandun
infidels in-fuh-dls
washing wah-shing
cpg cpg
swoll swoll
heyhappymonday heyhappymonday
reshoo reshoo
ryhme ryhme
juggled juggld
reala reala
hazard ha-zuhrd
overdress oh-vuhr-dres
f'n fn
dubois' dubois
fettuccine fe-tuh-chee-nee
arboles arboles
recollect re-kuh-lekt
kuntry kuntry
coolade coolade
teleprompters te-luh-prahm-tuhrs
mistrust mis-truhst
unapologetically uhn-uh-pah-luh-je-ti-klee
swapt swapt
cool kool
kod kod
illusion's i-loo-zhuhns
blabbering bla-bring
sb sb
sentimentales sentimentales
keeh keeh
hordes hords
marti marti
lullaby luh-luh-biy
lawman lah-muhn
senseless sens-luhs
norf norf
admired admird
stableohh stableohh
wending wending
assalam assalam
awoah awoah
jamin jamin
morale muh-ral
exscutanal exscutanal
camacho camacho
boniqua boniqua
extortin' extorting
chipping chipping
perri perri
karen karen
amorcito amorcito
shermans shermans
strategizing strategizing
ricki ricki
peicecuz peicecuz
bourgie bouhr-zhee
shredder shredder
judahs judahs
binocular biy-nah-kyuh-luhr
sawdust sah-duhst
ginsberg ginsberg
voulez voulez
trl trl
afterthoughts af-tuhr-thahts
g0d g0d
devaughn devaughn
appealing uh-pee-ling
freshass freshass
illa illa
pow poh
goldmouf goldmouf
taped tapd
sutta sutta
word wuhrd
bozadee bozadee
scarily sker-uh-lee
intercept in-tuhr-sept
brezhnev brezhnev
be4 be4
anticipatin' anticipating
schooljohn schooljohn
saysrufus saysrufus
'draulics draulics
utlc utlc
stored stord
immensity i-men-suh-tee
artisan ahr-tuh-zuhn
era er-uh
confucius confucius
whatsoever waht-suh-we-vuhr
charmander charmander
verging verging
seashells see-shels
oldish ohl-dish
yeaaaahhhhhh yeaaaahhhhhh
estee estee
griffin'd gri-fuhnd
i't it
glimmer gli-muhr
likewhere likewhere
nowhere' noh-wer
checkers che-kuhrz
cituation cituation
wizzerd wizzerd
baseball bays-bahl
we'on't weeo-nt
yours5x yours5x
caymans caymans
sutch sutch
barrie barrie
debble debble
dissipate di-suh-payt
agether agether
sadity sadity
bulge buhlj
manhole man-hohl
laxatives lak-suh-tivs
bucktown bucktown
merie merie
crazzzeee crazzzeee
liberian liberian
jaggy ja-gee
homosapian homosapian
osama osama
spar spahr
inhaled inhald
uwi uwi
adults uh-duhlts
maiden's may-dns
comptown comptown
kandi kandi
population pah-pyuh-lay-shuhn
hur hur
blown blohn
nassa nassa
chirren chirren
blister bli-stuhr
savannah savannah
katsuya katsuya
feelings fee-lings
feliz feliz
biter biy-tuhr
washer wah-shuhr
'yes' yes
'cah cah
bootys boo-tees
pitality pitality
'05's 05s
torres torres
immaculant immaculant
hatnin' hatning
keenan keenan
juicyfruit juicyfruit
whites wiyts
stella ste-luh
gar gahr
budgetel budgetel
everythingmy everythingmy
she'll sheell
neurosurgery nouhr-oh-suhr-juh-ree
instances in-stuhn
mccall mccall
clayon clayon
astig astig
wunderkind vouhn-duhr-kint
normani normani
boola boola
panadol panadol
destructible di-struhk-tuh-buhl
frontingfronting frontingfronting
stole stohl
khe khe
attaining attaining
fargo's fargos
datpiff datpiff
downslow downslow
kenal kenal
mousin' mousing
grounded graouhn-duhd
coyotes kiy-oh-tees
carnes carnes
prodigy's prah-duh-jees
moronic muh-rah-nik
masala mah-sah-lah
telephones te-luh-fohns
on ahn
callin callin
carnivos carnivos
misc misc
dickens di-kuhnz
ruptured rupturd
bentley'd bentleyd
gemmy je-mee
kirsty kirsty
woohoo woohoo
throwin throwin
fatally fay-tl-ee
faz faz
hahahahahahahahah hahahahahahahahah
macs maks
glissy glissy
clothing's kloh-things
jackin jackin
oinky oinky
thrash' thrash
camping camping
lynched linchd
punting punting
penitent pe-nuh-tuhnt
flownyeah flownyeah
fica fica
devosh devosh
deputy de-pyuh-tee
oliver's olivers
kneesocks kneesocks
injections in-jek-shuhns
ripper ri-puhr
spiel speel
jooknow jooknow
kahlil kahlil
espressos e-spre-sohs
creazed creazd
pss peezs
toga toh-guh
a'ttention uh-ten-shuhn
zipper's zi-puhrs
mooly mooly
isn't isnt
'you're yoore
meandering mee-an-dring
gravitatin' gravitating
hungy hungy
straws strahs
dabbled dabbld
rekcufrehtom rekcufrehtom
excellency ek-sluhn
you'know youknow
daleks daleks
taxi's tak-sees
milks milks
kis kees
jewelerys jewelerys
gunzo gunzo
roly roly
gaw gaw
'drive' driyv
quirky kwuhr-kee
dreka dreka
bullpen'll bouhl-penll
limb lim
nigga' ni-guh
plasticon plasticon
bulleit bulleit
wisdom's wiz-duhms
windin' wiyn-ding
remarried remarrid
dar dar
dreaded dredd
uwop uwop
heav'n's heavns
encaged encagd
mechanicsburg mechanicsburg
wickedness wi-kuhd-nuhs
gobblin's gobblins
trigger's tri-guhrs
pagne pagne
purposefully puhr-puhs-fuh-lee
lords lords
socan socan
'cau cau
grafton grafton
dahhhhh dahhhhh
adn adn
traffickers traffickers
genetics juh-ne-tiks
jenday jenday
games gayms
chevy's chevys
intrigue in-treeg
themmm themmm
parx parx
lamont lamont
preppies preppies
loun loun
aperue aperue
tomahawk tah-mi-hahk
benefitin' benefiting
useable useable
squeegees skwee-jees
onsite onsite
profonde profonde
gusto guh-stoh
